Date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2020-03-04, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0, 0
2020-03-05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,11, 0, 0, 0
2020-03-06, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,13, 0, 0, 0
2020-03-07, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,16, 0, 0, 0
2020-03-08, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,18, 0, 0, 0
2020-03-09, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,19, 0, 0, 0
2020-03-10, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,23, 0, 0, 0
2020-03-11, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,24, 0, 0, 0
2020-03-12, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,31, 0, 0, 0
2020-03-13, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,37, 0, 0, 0
2020-03-14, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1,39, 0, 0, 0
2020-03-15, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0,10, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1,40, 0, 0, 0
2020-03-16, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0,21, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2,48, 0, 0, 0
2020-03-17, 0, 0, 0, 0, 0,12, 3, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 1, 3, 0, 1, 1, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 4, 0,35, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 2,55, 0, 0, 0
2020-03-18, 0, 0, 0, 0, 0,16, 3, 1, 0, 0, 0, 7, 3, 0, 0, 0, 0, 1, 4, 0, 1, 1, 6, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 7, 0,60, 0, 0, 0, 3, 0, 3, 1, 0, 0, 1, 1, 0, 5, 0, 0, 0, 2,67, 0, 0, 0
2020-03-19, 0, 0, 0, 0, 0,18, 5, 3, 0, 0, 0, 9,10, 1, 0, 0, 0, 4, 4, 0, 1, 2,10, 0, 1, 0, 2, 0, 1, 1, 0, 0, 1, 0,13, 0,88, 0, 0, 0, 3, 1, 3, 1, 0, 1, 1, 1, 0, 5, 0, 2, 0, 2,73, 0, 3, 0
2020-03-20,  0,  0,  0,  0,  0, 24,  5,  4,  0,  0,  1, 11, 14,  1,  0,  0,  0,  5,  8,  0,  1,  2, 14,  0,  2,  1,  3,  0,  1,  3,  0,  0,  2,  0, 16,  0,143,  0,  0,  0,  8,  1,  3,  1,  0,  1,  3,  1,  1,  7,  0,  2,  0,  2, 83,  0,  4,  0
2020-03-21,  0,  0,  0,  1,  0, 25,  6,  4,  0,  0,  0, 13, 20,  1,  0,  0,  0,  6, 13,  0,  2,  3, 20,  0,  2,  1,  6,  1,  1,  3,  0,  0,  2,  0, 22,  0,195,  0,  0,  0,  8,  1,  4,  2,  1,  1,  3,  1,  1,  8,  0,  2,  0,  3, 94,  0,  4,  0
2020-03-22,  0,  0,  0,  2,  0, 30,  7,  8,  0,  0,  2, 13, 25,  1,  1,  0,  0,  9, 18,  0,  2,  3, 20,  0,  3,  5, 12,  1,  1,  3,  0,  0,  2,  0, 29,  0,249,  0,  0,  0, 11,  2,  5,  4,  1,  1,  3,  1,  2, 10,  1,  2,  0,  6, 97,  0,  4,  0
2020-03-23,  0,  0,  0,  2,  0, 39,  7, 10,  0,  0,  2, 18, 25,  1,  1,  0,  0, 12, 23,  0,  2,  4, 35,  0,  3,  9, 18,  1,  1,  4,  0,  0,  4,  1, 40,  0,351,  0,  0,  0, 15,  2,  5,  6,  2,  1,  5,  1,  2, 11,  1,  5,  0,  6,109,  0,  4,  0
2020-03-24,  0,  0,  0,  5,  2, 50, 11, 12,  0,  0,  2, 18, 32,  1,  1,  1,  0, 16, 28,  0,  2,  4, 46,  0,  4, 11, 31,  1,  1,  8,  0,  0,  4,  1, 60,  0,475,  0,  0,  0, 19,  3,  8,  8,  2,  1,  5,  1,  2, 16,  1,  7,  0,  9,116,  0,  6,  0
2020-03-25,  1,  1,  0,  6,  2, 65, 20, 19,  0,  0,  2, 23, 40,  1,  1,  0,  0, 19, 34,  1,  3,  5, 65,  0,  4, 15, 51,  1,  3,  9,  0,  0,  6,  1, 81,  1,632,  2,  0,  0, 25,  5, 10, 15,  2,  1,  7,  1,  3, 20,  1,  8,  0,  9,133,  0, 10,  0
2020-03-26,  1,  1,  0,  8,  2, 81, 19, 21,  0,  0,  3, 29, 48,  1,  1,  0,  3, 26, 43,  1,  3,  5, 83,  0,  4, 25, 71,  2,  6,  9,  0,  0, 10,  1,109,  1,867,  3,  0,  0, 31,  7, 11, 18,  2,  1,  9,  1,  3, 26,  1,  9,  0, 10,150,  0, 17,  0
2020-03-27,   4,   1,   0,  13,   3,  94,  31,  27,   1,   0,   3,  35,  64,   3,   1,   0,   3,  34,  46,   3,   4,   7, 119,   1,   5,  35, 107,   4,   8,   9,   1,   0,  10,   1, 141,   1,1139,   4,   1,   0,  39,   8,  12,  22,   3,   3,  13,   1,   6,  38,   1,  10,   0,  10, 157,   0,  19,   0
2020-03-28,   4,   2,   0,  15,   5, 110,  44,  33,   0,   0,   4,  54,  69,   3,   1,   0,   4,  47,  58,   3,   5,   9, 137,   1,   5,  44, 130,   5,  13,  13,   1,   2,  10,   2, 192,   1,1492,   5,   1,   0,  50,  15,  13,  34,   3,   4,  15,   1,   7,  45,   1,  12,   0,  13, 188,   0,  22,   0
2020-03-29,  10,   2,   0,  17,   6, 124,  47,  34,   0,   0,   5,  56,  80,   3,   1,   0,   5,  66,  76,   4,   7,   9, 151,   3,  10,  48, 157,   9,  14,  16,   1,   2,  15,   2, 219,   2,1874,   7,   1,   0,  69,  16,  13,  41,   3,   6,  16,   1,   8,  54,   2,  12,   0,  20, 198,   0,  29,   0
2020-03-30,  10,   3,   0,  20,   7, 146,  51,  36,   0,   0,   9,  63,  87,   3,   1,   0,   6,  73,  91,   6,   8,  11, 185,   3,  15,  56, 213,  10,  16,  16,   5,   2,  15,   3, 268,   2,2286,   7,   2,   0,  82,  16,  16,  50,   6,   9,  18,   1,  14,  65,   4,  12,   0,  15, 205,   1,  35,   0
2020-03-31,  23,   3,   0,  25,   8, 173,  69,  69,   3,   0,   9,  85, 111,   3,   2,   0,   8,  99, 112,   7,   9,  11, 239,   5,  18,  89, 292,  12,  20,  19,   5,   3,  26,   3, 366,   4,2775,  12,   3,   0,  90,  23,  18,  63,   8,  11,  22,   1,  23,  76,   5,  13,   0,  27, 225,   1,  43,   0
2020-04-01,  27,   3,   0,  32,  10, 198,  79,  85,  13,   0,   9,  87, 139,   3,   3,   1,   9, 141, 134,   9,  10,  18, 273,   5,  31, 122, 370,  17,  22,  24,   6,   4,  31,   3, 476,   5,3411,  14,   3,   1, 107,  30,  19,  74,  11,  12,  26,   2,  24,  99,   5,  16,   0,  34, 310,   1,  54,   0
2020-04-02,  32,   3,   0,  35,  12, 237,  97, 112,  16,   0,  12, 164, 163,   3,   3,   1,   9, 163, 156,  11,  13,  31, 310,   7,  36, 154, 453,  18,  26,  32,   6,   5,  38,   3, 681,   6,4138,  21,   3,   1, 125,  34,  21,  90,  12,  16,  31,   2,  36, 112,   7,  17,   0,  41, 340,   2,  67,   0
2020-04-03,  38,   3,   0,  44,  12, 265, 111, 131,  17,   0,  15, 170, 184,   3,   4,   3,   9, 210, 188,  11,  18,  34, 370,   9,  43, 192, 518,  22,  29,  45,   5,   6,  43,   5, 817,  10,4899,  27,   3,   1, 147,  38,  22, 102,  15,  19,  34,   2,  41, 134,   7,  17,   0,  46, 369,   2,  86,   0
2020-04-04,  44,   5,   0,  52,  14, 287, 126, 165,  17,   0,  21, 195, 201,   3,   4,   3,  10, 244, 213,  14,  18,  40, 409,  10,  54, 216, 585,  24,  35,  51,   6,   6,  46,   7,1059,  11,5686,  34,   3,   1, 166,  42,  22, 136,  18,  28,  40,   2,  50, 153,   8,  20,   0,  52, 398,   2, 102,   0
2020-04-05,  45,   6,   0,  64,  16, 348, 140, 189,  19,   0,  22, 221, 211,   3,   4,   4,  10, 274, 247,  18,  21,  45, 477,  10,  67, 231, 675,  29,  43,  64,   6,   8,  46,   9,1185,  12,6596,  38,   3,   1, 189,  46,  27, 151,  20,  30,  44,   2,  53, 186,   8,  22,   1,  52, 426,   3, 106,   0
2020-04-06,  49,   6,   0,  65,  16, 380, 150, 206,  24,   0,  24, 236, 229,   3,   4,   5,  10, 307, 272,  25,  24,  45, 512,  10,  91, 260, 793,  30,  51,  72,   6,   9,  46,   9,1337,  12,7657,  45,   3,   1, 209,  51,  27, 179,  21,  37,  48,   4,  65, 206,  13,  23,   1,  66, 450,   4, 116,   0
2020-04-07,  64,   6,   0,  73,  18, 429, 179, 277,  28,   0,  22, 283, 329,   3,   4,   5,  13, 380, 309,  25,  34,  65, 582,  12, 103, 356, 917,  34,  60,  92,   6,  10,  72,   9,1633,  13,8930,  53,   4,   2, 226,  67,  29, 247,  23,  42,  51,   6,  72, 218,  13,  23,   1,  66, 474,   4, 123,   0
2020-04-08,  66,   7,   0,  89,  18, 497, 193, 326,  32,   0,  27, 309, 362,   3,   4,   5,  15, 462, 338,  27,  38,  65, 652,  14, 124, 433,1037,  39,  67, 107,   6,  12,  72,  13,1974,  13,9879,  66,   4,   2, 259,  79,  33, 318,  24,  52,  51,   6,  80, 244,  13,  23,   1,  66, 489,   4, 140,   0
2020-04-09,   70,    7,    0,   98,   21,  547,  226,  380,   34,    0,   32,  354,  379,    3,    4,    6,   18,  528,  374,   29,   34,   73,  702,   16,  138,  503, 1164,   50,   76,  123,    6,   14,   81,   21, 2250,   16,10929,   76,    5,    2,  284,   80,   44,  345,   33,   59,   67,    6,   94,  269,   13,   23,    1,  109,  507,    5,  154,    0
2020-04-10,   80,    7,    0,  106,   21,  586,  250,  448,   36,    0,   38,  390,  416,    3,    4,    6,   24,  597,  399,   31,   50,   90,  755,   17,  171,  599, 1371,   57,   82,  133,    6,   15,   90,   21, 2529,   17,11850,   83,    6,    2,  304,   88,   44,  418,   39,   70,   72,    6,   98,  295,   17,   24,    1,  121,  524,    5,  164,    0
2020-04-11,   92,    8,    0,  117,   25,  606,  274,  494,   44,    0,   47,  438,  429,    3,    5,    8,   25,  677,  419,   34,   52,   90,  806,   19,  206,  686, 1487,   64,   93,  145,    6,   17,  102,   22, 2854,   19,12772,   89,    7,    2,  330,   94,   48,  503,   42,   82,   80,    6,  106,  326,   18,   25,    1,  130,  547,    5,  177,    0
2020-04-12,   93,    8,    0,  125,   27,  643,  289,  554,   49,    0,   50,  461,  433,    0,    5,    9,   27,  720,  448,   41,   63,   97,  840,   19,  236,  756, 1592,   70,   96,  157,    6,   17,  112,   23, 3096,   26,13710,   89,    7,    2,  361,   96,   52,  557,   44,   91,   82,    6,  106,  348,   18,   27,    1,  141,  562,    6,  183,    0
2020-04-13,   99,    8,    0,  132,   29,  713,  306,  602,   54,    0,   52,  499,  465,    0,    5,    9,   27,  798,  483,   41,   61,  113,  884,   19,  262,  844, 1724,   70,   98,  167,    7,   17,  114,   23, 3263,   26,14728,   94,    8,    2,  397,   99,   53,  589,   45,  100,   82,    6,  109,  383,   13,   28,    1,  149,  582,    8,  195,    1
2020-04-14,  114,    9,    0,  143,   32,  766,  327,  671,   61,    0,   67,  571,  525,    0,    5,    9,   33,  868,  529,   49,   77,  106, 1013,   20,  302,  844, 1899,   79,  111,  185,    7,   20,  126,   25, 3678,   31,15608,  112,    8,    2,  430,  108,   55,  691,   45,  108,   97,    6,  124,  409,   18,   29,    1,  154,  599,    9,  204,    1
2020-04-15,  118,    9,    0,  155,   33,  866,  354,  868,   68,    0,   72,  596,  552,    0,    5,    9,   39,  949,  567,   53,   73,  115, 1103,   24,  311, 1108, 2056,   87,  122,  202,    7,   20,  131,   32, 4088,   36,16394,  130,    9,    2,  465,  123,   58,  779,   51,  125,  106,    6,  124,  453,   20,   29,    1,  195,  609,   10,  214,    1
2020-04-16,  133,    9,    0,  164,   37,  962,  372,  971,   71,    0,   81,  668,  587,    0,    5,    9,   41, 1072,  601,   60,   80,  129, 1156,   27,  319, 1108, 2136,   87,  129,  216,    7,   21,  137,   32, 4510,   36,17137,  150,    9,    2,  499,  131,   64,  841,   56,  139,  111,    7,  136,  489,   20,   33,    1,  208,  630,   12,  225,    2
2020-04-17,  148,    9,    0,  183,   37, 1044,  389, 1036,   77,    0,   86,  725,  650,    0,    5,    9,   41, 1132,  637,   64,   84,  137, 1213,   29,  334, 1245, 2375,  111,  140,  229,    8,   24,  142,   37, 4881,   44,17614,  177,    9,    2,  547,  136,   70,  921,   58,  160,  116,    7,  141,  531,   23,   35,    2,  231,  649,   16,  233,    2
2020-04-18,  153,    9,    0,  180,   38, 1140,  411, 1086,   87,    0,   91,  748,  673,    0,    5,    9,   43, 1259,  665,   74,   86,  144, 1267,   32,  421, 1404, 2460,  121,  152,  236,   10,   24,  151,   38, 5169,   53,18175,  187,    9,    2,  582,  136,   72, 1042,   60,  175,  119,    7,  142,  554,   25,   38,    3,  258,  666,   16,  249,    2
